"","runtime","isAuto","qty","totImps","maxInks","totInks","locs","gini"
"4077",2418,0,10,60,2,3,2,0.17
"4078",18,0,3,12,2,3,2,0.17
"4079",165,0,3,3,1,1,1,0
"4080",3991,0,15,30,1,2,2,0
"4081",385,0,9,18,1,1,1,0
"4082",528,0,3,12,1,2,2,0
"4083",3020,0,22,88,1,2,2,0
"4084",6485,0,13,39,2,2,1,0
"4085",1294,0,42,84,1,1,1,0
"4086",175,0,3,6,1,1,1,0
"4087",1308,0,22,88,4,4,1,0
"4088",2328,0,10,40,2,2,1,0
"4089",1496,0,24,48,1,1,1,0
"4090",2437,0,27,54,1,1,1,0
"4091",5843,1,150,600,1,2,2,0
"4092",4720,0,24,96,1,2,2,0
"4093",1046,0,12,24,1,1,1,0
"4094",454,0,8,8,1,1,1,0
"4095",419,0,13,26,1,1,1,0
"4096",2654,0,23,92,2,3,2,0.17
"4097",1898,0,27,54,1,2,2,0
"4098",1311,0,30,60,2,2,1,0
"4099",1566,0,54,54,1,1,1,0
"4100",367,0,5,15,2,2,1,0
"4101",4853,0,34,170,2,3,2,0.17
"4102",2140,0,26,52,1,2,2,0
"4103",2501,0,12,24,1,1,1,0
"4104",18,0,12,24,1,2,2,0
"4105",552,0,17,34,1,1,1,0
"4106",890,0,5,20,1,2,2,0
"4107",721,0,20,80,1,2,2,0
"4108",365,0,6,12,1,1,1,0
"4109",468,0,4,8,1,2,2,0
"4110",1099,0,12,60,2,3,2,0.17
"4111",181,0,8,16,1,1,1,0
"4112",4133,0,25,100,1,2,2,0
"4113",5162,0,26,52,1,1,1,0
"4114",262,0,3,6,1,1,1,0
"4115",525,0,16,32,1,1,1,0
"4116",838,0,30,150,2,3,2,0.17
"4117",1094,0,7,14,1,2,2,0
"4118",797,0,16,32,1,1,1,0
"4119",564,0,11,22,1,1,1,0
"4120",901,0,3,12,1,2,2,0
"4121",164,0,7,7,1,1,1,0
"4122",1365,0,7,14,1,1,1,0
"4123",807,0,8,16,1,1,1,0
"4124",9,0,14,56,1,2,2,0
"4125",7142,0,42,210,3,5,2,0.1
"4126",801,0,21,42,1,1,1,0
"4127",1610,0,10,40,1,2,2,0
"4128",2123,0,20,80,1,2,2,0
"4129",1123,0,20,40,1,1,1,0
"4130",2557,0,30,120,1,2,2,0
"4131",1608,0,32,64,1,2,2,0
"4132",270,0,6,12,1,1,1,0
"4133",1202,0,30,60,1,1,1,0
"4134",8193,0,24,120,2,3,2,0.17
"4135",582,0,6,12,1,1,1,0
"4136",914,0,10,40,1,2,2,0
"4137",714,0,12,24,1,1,1,0
"4138",23,0,3,9,2,2,1,0
"4139",3276,0,8,24,2,2,1,0
"4140",1754,0,22,44,1,1,1,0
"4141",3101,0,20,80,1,2,2,0
"4142",1,0,3,6,1,1,1,0
"4143",135,0,3,3,1,1,1,0
"4144",2330,0,30,60,1,2,2,0
"4145",2616,0,5,20,2,4,2,0
"4146",1609,0,15,60,1,2,2,0
"4147",161,0,3,6,2,2,1,0
"4148",2335,0,5,25,2,3,2,0.17
"4149",5128,0,14,112,2,4,2,0
"4150",140,0,4,4,1,1,1,0
"4151",1282,0,20,40,1,2,2,0
"4152",20,0,12,72,1,2,2,0
"4153",1311,0,15,30,1,2,2,0
"4154",5,0,39,78,1,1,1,0
"4155",181,0,3,6,1,1,1,0
"4156",1865,0,20,80,1,2,2,0
"4157",1629,0,10,40,1,2,2,0
"4158",70636,1,75,450,3,4,2,0.25
"4159",2140,0,25,50,1,2,2,0
"4160",1213,1,55,110,1,1,1,0
"4161",327,0,8,16,1,1,1,0
"4162",1539,0,8,32,3,5,2,0.1
"4163",1788,0,20,80,1,2,2,0
"4164",1,0,35,35,1,1,1,0
"4165",678,0,5,10,1,2,2,0
"4166",2,0,7,7,2,3,2,0.17
"4167",684,0,15,30,1,1,1,0
"4168",230,0,7,14,1,1,1,0
"4169",1053,0,20,20,1,1,1,0
"4170",4448,0,18,144,3,6,2,0
"4171",759,0,24,24,1,1,1,0
"4172",975,0,28,56,1,1,1,0
"4173",471,0,19,19,1,1,1,0
"4174",2776,0,8,32,1,2,2,0
"4175",1670,0,15,60,1,2,2,0
"4176",591,1,37,37,2,2,1,0
"4177",1968,0,36,72,1,1,1,0
"4178",187,0,3,9,2,2,1,0
"4179",4570,1,79,316,1,2,2,0
"4180",1308,0,32,64,1,1,1,0
"4181",741,0,10,40,1,2,2,0
"4182",62,0,3,3,1,1,1,0
"4183",5,0,24,48,1,1,1,0
"4184",8,0,9,36,1,2,2,0
"4185",4105,0,29,174,2,4,2,0
"4186",2306,0,40,80,1,2,2,0
"4187",5867,1,57,228,1,2,2,0
"4188",18,0,15,15,1,1,1,0
"4189",166,0,3,6,1,1,1,0
"4190",698,0,20,40,1,1,1,0
"4191",9,0,22,88,1,2,2,0
"4192",7,0,4,12,2,2,1,0
"4193",2238,0,40,80,1,2,2,0
"4194",757,0,24,24,1,1,1,0
"4195",992,0,25,50,1,2,2,0
"4196",2922,0,29,116,1,2,2,0
"4197",2908,0,47,94,1,1,1,0
"4198",1117,0,12,48,1,2,2,0
"4199",566,0,14,28,1,1,1,0
"4200",1240,0,15,30,1,2,2,0
"4201",211,0,24,24,1,1,1,0
"4202",361,0,20,40,1,2,2,0
"4203",2458,0,20,40,1,1,1,0
"4204",1493,0,32,64,1,2,2,0
"4205",573,0,12,24,2,2,1,0
"4206",2058,0,14,56,3,4,2,0.25
"4207",1532,0,16,64,1,2,2,0
"4208",1046,1,50,50,1,1,1,0
"4209",3006,0,24,96,1,2,2,0
"4210",1257,0,25,50,2,2,1,0
"4211",551,0,5,10,1,1,1,0
"4212",3,0,10,40,1,2,2,0
"4213",1002,1,80,80,1,1,1,0
"4214",9,0,7,14,1,1,1,0
"4215",56229,1,250,500,2,4,2,0
"4216",862,0,15,30,2,2,1,0
"4217",838,0,40,40,1,1,1,0
"4218",4,0,4,8,1,1,1,0
"4219",566,0,25,50,1,1,1,0
"4220",3,0,20,20,1,1,1,0
"4221",1283,0,14,42,3,3,1,0
"4222",1066,0,27,54,1,1,1,0
"4223",1241,1,50,100,1,1,1,0
"4224",420,0,8,16,1,1,1,0
"4225",3898,0,13,78,2,4,2,0
"4226",236,0,3,12,2,2,1,0
"4227",909,0,15,60,1,2,2,0
"4228",2538,0,30,60,1,2,2,0
"4229",663,0,28,28,1,1,1,0
"4230",918,0,8,24,2,2,1,0
"4231",6129,1,140,280,1,2,2,0
"4232",8550,0,60,120,1,2,2,0
"4233",355,0,10,20,1,1,1,0
"4234",5242,1,55,220,1,2,2,0
"4235",179,0,4,16,1,2,2,0
"4236",3,0,52,104,1,1,1,0
"4237",3416,1,100,200,1,1,1,0
"4238",2568,0,6,24,1,2,2,0
"4239",165,0,3,6,1,2,2,0
"4240",3128,0,30,120,1,2,2,0
"4241",578,0,3,6,1,2,2,0
"4242",3904,0,12,96,3,5,2,0.1
"4243",1394,0,35,140,2,4,2,0
"4244",6335,1,60,120,1,2,2,0
"4245",806,0,30,30,1,1,1,0
"4246",388,0,45,90,1,2,2,0
"4247",754,0,8,16,1,1,1,0
"4248",183,0,3,6,1,1,1,0
"4249",677,0,4,8,1,2,2,0
"4250",3,0,1,2,1,1,1,0
"4251",499,0,6,12,1,1,1,0
"4252",662,0,7,14,1,1,1,0
"4253",1654,0,12,48,1,2,2,0
"4254",1543,0,58,58,1,1,1,0
"4255",995,0,17,51,2,2,1,0
"4256",6120,0,49,147,3,3,1,0
"4257",477,0,10,10,1,1,1,0
"4258",3,0,25,100,4,4,1,0
"4259",3136,0,12,48,2,4,2,0
"4260",1856,0,8,48,2,4,2,0
"4261",2,0,15,15,1,1,1,0
"4262",2480,0,31,124,1,2,2,0
"4263",399,0,3,6,1,1,1,0
"4264",1073,0,5,20,1,2,2,0
"4265",609,0,20,40,1,1,1,0
"4266",3,0,6,12,1,1,1,0
"4267",662,0,3,12,2,3,2,0.17
"4268",4237,0,26,156,2,4,2,0
"4269",1365,0,24,48,2,2,1,0
"4270",1,0,13,13,1,1,1,0
"4271",1297,0,17,34,2,2,1,0
"4272",3114,0,30,120,1,2,2,0
"4273",8293,0,70,70,1,1,1,0
"4274",951,0,29,29,1,1,1,0
"4275",12584,0,22,286,2,6,3,0
"4276",2263,0,18,54,1,2,2,0
"4277",619,0,3,6,1,2,2,0
"4278",3781,0,50,100,1,2,2,0
"4279",178,0,4,8,1,1,1,0
"4280",2914,0,10,40,1,2,2,0
"4281",1841,0,22,44,1,2,2,0
"4282",1568,1,75,75,1,1,1,0
"4283",301,0,8,32,1,2,2,0
"4284",1211,0,31,124,1,2,2,0
"4285",11,0,4,16,1,2,2,0
"4286",233,0,5,10,1,1,1,0
"4287",6,0,13,52,2,2,1,0
"4288",654,0,4,16,1,2,2,0
"4289",2525,0,25,100,1,2,2,0
"4290",11,0,12,48,1,2,2,0
"4291",2876,0,12,48,1,2,2,0
"4292",449,0,3,6,1,1,1,0
"4293",7,0,3,9,1,2,2,0
"4294",2597,0,53,53,1,1,1,0
"4295",3529,0,20,80,1,2,2,0
"4296",4,0,3,6,1,1,1,0
"4297",2517,0,30,90,2,2,1,0
"4298",4347,0,30,120,1,2,2,0
"4299",2796,0,6,24,1,2,2,0
"4300",1292,0,25,50,1,1,1,0
"4301",105,0,4,4,1,1,1,0
"4302",10,0,15,45,2,3,2,0.17
"4303",2762,0,24,192,4,6,2,0.17
"4304",608,0,20,80,1,2,2,0
"4305",938,0,8,16,1,2,2,0
"4306",733,0,14,28,1,1,1,0
"4307",4,0,50,100,1,1,1,0
"4308",1849,0,22,66,2,2,1,0
"4309",155,0,3,6,1,1,1,0
"4310",562,0,3,6,1,1,1,0
"4311",2087,0,12,24,1,2,2,0
"4312",3667,1,70,280,1,2,2,0
"4313",2544,0,25,100,1,2,2,0
"4314",2743,0,30,120,1,2,2,0
"4315",1697,1,60,120,2,2,1,0
"4316",928,0,15,45,2,2,1,0
"4317",15190,0,17,34,1,2,2,0
"4318",8,0,15,30,1,2,2,0
"4319",1833,0,41,82,1,1,1,0
"4320",395,0,10,10,1,1,1,0
"4321",1158,0,16,48,2,2,1,0
"4322",4278,0,26,104,1,2,2,0
"4323",1185,0,12,24,2,2,1,0
"4324",1054,0,10,30,2,3,2,0.17
"4325",3106,0,35,70,1,2,2,0
"4326",1830,0,23,46,1,1,1,0
"4327",581,0,6,18,2,2,1,0
"4328",1819,0,8,16,1,1,1,0
"4329",3093,0,17,17,1,1,1,0
"4330",678,0,12,24,1,1,1,0
"4331",1534,0,35,70,1,1,1,0
"4332",216,0,6,12,1,1,1,0
"4333",2979,0,12,24,1,1,1,0
"4334",1653,0,12,24,1,1,1,0
"4335",1,0,18,36,1,1,1,0
"4336",1,0,15,60,1,2,2,0
"4337",620,0,26,26,1,1,1,0
"4338",829,0,11,22,1,1,1,0
"4339",297,0,5,30,1,2,2,0
"4340",7,0,3,6,1,1,1,0
"4341",1,0,1,1,1,1,1,0
"4342",2721,0,12,84,2,3,2,0.17
"4343",463,0,5,10,1,1,1,0
"4344",1091,0,8,24,2,2,1,0
"4345",435,0,8,16,2,2,1,0
"4346",2,0,3,6,1,1,1,0
"4347",8102,0,12,60,2,3,2,0.17
"4348",1068,0,30,30,1,1,1,0
"4349",7422,0,41,164,1,1,1,0
"4350",12,0,3,6,1,1,1,0
"4351",1255,0,30,30,1,1,1,0
"4352",3664,0,12,24,1,1,1,0
"4353",939,0,10,20,1,1,1,0
"4354",602,0,6,12,1,1,1,0
"4355",3,0,10,30,1,1,1,0
"4356",10,0,3,6,1,1,1,0
"4357",1,0,14,14,1,1,1,0
"4358",435,0,9,18,1,1,1,0
"4359",2675,0,22,88,2,2,1,0
"4360",1801,0,24,96,1,2,2,0
"4361",2343,0,9,36,1,2,2,0
"4362",1583,0,12,48,1,2,2,0
"4363",418,0,10,10,1,1,1,0
"4364",3202,0,25,100,1,2,2,0
"4365",497,0,25,50,1,1,1,0
"4366",1537,0,25,100,1,2,2,0
"4367",2235,0,19,76,1,2,2,0
"4368",2601,0,6,12,1,1,1,0
"4369",1009,0,10,20,1,2,2,0
"4370",1298,0,13,52,2,3,2,0.17
"4371",1387,0,15,30,1,2,2,0
"4372",267,0,3,3,1,1,1,0
"4373",1226,0,48,48,1,1,1,0
"4374",3375,0,18,36,1,2,2,0
"4375",9662,0,23,92,1,2,2,0
"4376",1029,0,12,24,1,1,1,0
"4377",437,0,12,24,1,1,1,0
"4378",1,0,4,8,1,1,1,0
"4379",3722,0,17,68,1,2,2,0
"4380",1450,0,15,45,2,2,1,0
"4381",175,0,3,6,1,1,1,0
"4382",1964,0,22,88,2,2,1,0
"4383",2868,0,106,106,1,1,1,0
"4384",290,0,4,12,2,2,1,0
"4385",638,0,9,18,1,2,2,0
"4386",3992,0,16,64,1,2,2,0
"4387",2920,0,29,58,1,2,2,0
"4388",2130,0,15,30,1,2,2,0
"4389",989,0,20,40,1,1,1,0
"4390",7432,1,200,200,3,3,1,0
"4391",939,0,20,20,1,1,1,0
"4392",8240,0,15,60,1,2,2,0
"4393",2895,0,12,48,1,2,2,0
"4394",2395,0,30,60,1,2,2,0
"4395",2801,0,12,24,1,1,1,0
"4396",2198,0,31,62,1,2,2,0
"4397",3374,0,12,48,1,2,2,0
"4398",1583,0,13,39,2,2,1,0
"4399",6,0,3,9,2,2,1,0
"4400",2121,0,10,20,1,2,2,0
"4401",5,0,15,30,1,1,1,0
"4402",13,0,35,140,1,2,2,0
"4403",2488,0,5,15,1,1,1,0
"4404",1859,0,3,18,2,4,2,0
"4405",5726,0,40,160,1,2,2,0
"4406",833,0,19,38,1,1,1,0
"4407",2322,0,38,76,1,1,1,0
"4408",1916,0,8,32,1,2,2,0
"4409",778,0,3,12,1,2,2,0
"4410",1906,0,35,70,1,1,1,0
"4411",2111,0,3,12,1,2,2,0
"4412",210,0,6,18,2,2,1,0
"4413",5062,0,35,140,1,2,2,0
"4414",739,0,45,180,1,2,2,0
"4415",1740,0,35,70,1,1,1,0
"4416",542,0,20,20,1,1,1,0
"4417",12,0,6,24,1,2,2,0
"4418",721,0,30,30,1,1,1,0
"4419",5263,0,38,228,3,4,2,0.25
"4420",600,0,18,36,1,1,1,0
"4421",2,0,5,10,1,1,1,0
"4422",414,0,3,6,1,1,1,0
"4423",1952,0,10,40,1,2,2,0
"4424",3589,0,15,60,1,2,2,0
"4425",6288,0,70,140,1,2,2,0
"4426",1208,0,9,36,1,2,2,0
"4427",9,0,5,15,1,1,1,0
"4428",4013,0,23,92,2,4,2,0
"4429",811,0,17,34,1,1,1,0
"4430",346,0,6,18,2,2,1,0
"4431",2378,0,29,58,1,1,1,0
"4432",2475,1,85,170,2,2,1,0
"4433",1017,0,6,24,1,2,2,0
"4434",2008,0,15,60,1,2,2,0
"4435",11,0,5,20,1,2,2,0
"4436",304,0,4,12,2,2,1,0
"4437",2598,0,22,88,1,2,2,0
"4438",826,0,7,21,2,2,1,0
"4439",462,0,7,14,1,1,1,0
"4440",269,0,3,6,1,1,1,0
"4441",625,0,3,3,1,1,1,0
"4442",5107,0,53,212,3,3,1,0
"4443",1608,0,3,12,1,2,2,0
"4444",3500,0,28,84,2,2,1,0
"4445",5,0,11,22,1,1,1,0
"4446",2284,0,24,48,1,2,2,0
"4447",2846,0,22,88,1,2,2,0
"4448",174,0,6,12,1,1,1,0
"4449",244956,1,600,1200,1,2,2,0
"4450",1333,0,12,48,1,2,2,0
"4451",5,0,3,6,1,1,1,0
"4452",206,0,3,6,1,1,1,0
"4453",1,0,18,90,2,3,2,0.17
"4454",1178,0,5,15,2,2,1,0
"4455",8458,0,19,76,1,2,2,0
"4456",504,0,15,30,1,1,1,0
"4457",3436,0,14,70,2,3,2,0.17
"4458",1978,0,71,71,1,1,1,0
"4459",4341,0,40,80,2,2,1,0
"4460",2569,0,18,72,1,2,2,0
"4461",487,0,20,40,1,1,1,0
"4462",2613,0,34,170,2,3,2,0.17
"4463",198,0,3,6,1,1,1,0
"4464",1316,0,38,76,1,1,1,0
"4465",1274,0,31,62,1,1,1,0
"4466",3152,0,15,90,2,4,2,0
"4467",904,0,40,40,1,1,1,0
"4468",1095,0,12,12,1,1,1,0
"4469",10423,0,25,200,3,5,2,0.1
"4470",2,0,34,136,1,2,2,0
"4471",295,0,6,6,1,1,1,0
"4472",1204,0,16,64,1,2,2,0
"4473",373,0,9,18,1,1,1,0
"4474",547,0,9,18,1,1,1,0
"4475",5974,0,30,180,2,3,2,0.17
"4476",2793,0,12,24,1,2,2,0
"4477",2945,0,16,96,2,4,2,0
"4478",2333,0,20,80,1,2,2,0
"4479",434,0,3,3,1,1,1,0
"4480",633,0,17,51,2,3,2,0.17
"4481",1722,0,14,56,1,2,2,0
"4482",2046,0,22,88,1,2,2,0
"4483",632,0,3,12,1,2,2,0
"4484",7543,0,43,301,3,5,2,0.1
"4485",1703,0,40,80,1,1,1,0
"4486",356,0,9,9,1,1,1,0
"4487",1439,0,14,28,1,1,1,0
"4488",2328,0,25,100,1,2,2,0
"4489",1907,0,10,60,2,3,2,0.17
"4490",806,0,7,7,1,1,1,0
"4491",486,0,3,6,1,2,2,0
"4492",2034,0,18,72,1,2,2,0
"4493",1642,0,4,16,1,2,2,0
"4494",6432,0,17,119,3,5,2,0.1
"4495",1,0,6,12,1,1,1,0
"4496",8,0,3,9,2,2,1,0
"4497",1062,0,10,30,2,2,1,0
"4498",426,0,8,8,1,1,1,0
"4499",962,0,20,40,1,1,1,0
"4500",1556,0,25,50,1,1,1,0
"4501",456,0,15,30,1,1,1,0
"4502",308,0,6,24,1,2,2,0
"4503",378,0,4,12,1,1,1,0
"4504",301,0,8,16,1,1,1,0
"4505",2622,0,14,56,1,2,2,0
"4506",3591,0,50,200,1,2,2,0
"4507",3005,0,45,90,2,2,1,0
"4508",753,0,12,24,1,2,2,0
"4509",209,0,5,5,1,1,1,0
"4510",1444,0,18,36,1,2,2,0
"4511",112,0,3,3,1,1,1,0
"4512",2,0,25,100,1,2,2,0
"4513",1623,0,8,48,1,2,2,0
"4514",369,0,8,16,1,1,1,0
"4515",1602,0,30,60,1,1,1,0
"4516",854,0,7,14,1,1,1,0
"4517",4655,0,10,80,2,4,2,0
"4518",1716,0,20,80,1,2,2,0
"4519",17,0,4,16,1,2,2,0
"4520",210,0,6,12,1,1,1,0
"4521",443,0,11,22,1,1,1,0
"4522",9195,0,30,180,2,4,2,0
"4523",2736,0,11,44,1,2,2,0
"4524",319,0,11,22,1,1,1,0
"4525",4,0,18,108,2,4,2,0
"4526",1639,0,14,56,2,2,1,0
"4527",3270,0,22,88,1,2,2,0
"4528",2651,0,30,120,3,3,1,0
"4529",4197,0,28,112,1,2,2,0
"4530",2430,0,17,68,1,2,2,0
"4531",2101,0,3,12,2,4,2,0
"4532",3138,0,8,32,1,2,2,0
"4533",2136,0,18,36,1,1,1,0
"4534",4837,0,40,160,2,4,2,0
"4535",3408,0,46,46,1,1,1,0
"4536",1987,0,18,72,1,2,2,0
"4537",359,0,16,16,1,1,1,0
"4538",749,0,6,6,1,1,1,0
"4539",1531,0,18,72,1,2,2,0
"4540",1,0,18,36,1,1,1,0
"4541",2419,0,15,60,1,2,2,0
"4542",158,0,4,8,1,1,1,0
"4543",3219,0,24,48,1,2,2,0
"4544",531,0,10,10,1,1,1,0
"4545",804,0,7,14,1,2,2,0
"4546",2305,0,16,32,1,1,1,0
"4547",1395,0,7,28,1,2,2,0
"4548",1939,0,17,51,2,2,1,0
"4549",1724,0,12,48,1,2,2,0
"4550",692,0,6,12,1,1,1,0
"4551",2384,0,16,48,2,2,1,0
"4552",3508,0,34,136,2,3,2,0.17
"4553",1943,0,6,12,1,1,1,0
"4554",861,0,19,38,1,1,1,0
"4555",7,0,8,32,2,2,1,0
"4556",553,0,10,40,3,4,2,0.25
"4557",3774,0,22,88,2,2,1,0
"4558",1549,0,6,24,1,2,2,0
"4559",214,0,3,6,2,2,1,0
"4560",455,0,5,5,1,1,1,0
"4561",3282,0,8,16,1,2,2,0
"4562",444,0,3,6,2,2,1,0
"4563",203,0,3,6,1,2,2,0
"4564",316,0,9,9,1,1,1,0
"4565",852,0,25,50,1,1,1,0
"4566",2707,0,21,126,2,3,2,0.17
"4567",1619,0,48,192,1,2,2,0
"4568",1988,0,25,50,2,2,1,0
"4569",903,0,10,30,2,2,1,0
"4570",1158,0,10,40,1,2,2,0
"4571",3847,0,19,76,1,2,2,0
"4572",1,0,30,60,1,1,1,0
"4573",883,0,10,20,1,1,1,0
"4574",1264,0,8,32,1,2,2,0
"4575",1249,0,24,96,1,2,2,0
"4576",2350,0,24,72,2,3,2,0.17
"4577",1,0,9,36,1,1,1,0
"4578",646,0,6,12,1,1,1,0
"4579",1792,0,10,60,1,2,2,0
"4580",45,0,27,54,2,3,2,0.17
"4581",264,0,4,4,1,1,1,0
"4582",97,0,6,36,2,4,2,0
"4583",385,0,24,96,2,3,2,0.17
"4584",136,0,33,99,2,2,1,0
"4585",1188,0,12,48,1,2,2,0
"4586",1900,0,19,114,2,4,2,0
"4587",312,0,4,8,1,1,1,0
"4588",7,0,14,28,1,1,1,0
"4589",156,0,3,3,1,1,1,0
"4590",1358,0,35,70,2,2,1,0
"4591",1454,0,14,56,3,3,1,0
"4592",827,0,10,20,1,1,1,0
"4593",4806,0,29,174,2,4,2,0
"4594",575,0,9,18,1,1,1,0
"4595",2892,0,20,60,2,3,2,0.17
"4596",3212,0,27,54,1,1,1,0
"4597",423,0,6,12,1,1,1,0
"4598",1431,0,27,54,1,1,1,0
"4599",1183,0,25,150,2,3,2,0.17
"4600",3,0,9,54,2,4,2,0
"4601",113,0,3,3,1,1,1,0
"4602",9,0,3,12,1,2,2,0
"4603",873,0,17,34,1,1,1,0
"4604",817,0,3,12,1,2,2,0
"4605",2049,0,5,40,3,5,2,0.1
"4606",681,0,4,12,2,2,1,0
"4607",2008,0,30,60,1,2,2,0
"4608",730,0,3,12,1,2,2,0
"4609",781,0,35,70,1,1,1,0
"4610",1473,0,4,24,2,3,2,0.17
"4611",3743,0,32,96,2,2,1,0
"4612",8647,0,27,243,6,7,2,0.36
"4613",3465,0,26,78,2,3,2,0.17
"4614",805,0,10,10,1,1,1,0
"4615",141,0,4,4,1,1,1,0
"4616",506,0,21,21,1,1,1,0
"4617",104,0,7,14,1,1,1,0
"4618",2295,0,15,45,3,3,1,0
"4619",255,0,7,14,1,1,1,0
"4620",648,0,21,21,1,1,1,0
"4621",858,0,6,24,1,2,2,0
"4622",10,0,37,74,1,1,1,0
"4623",2,0,42,42,1,1,1,0
"4624",4243,0,45,90,1,1,1,0
"4625",917,0,28,56,1,1,1,0
"4626",3334,0,35,70,1,2,2,0
"4627",722,0,3,6,1,1,1,0
"4628",16,0,4,8,1,1,1,0
"4629",1195,0,25,50,2,2,1,0
"4630",158,0,14,14,1,1,1,0
"4631",3788,0,46,92,1,2,2,0
"4632",2198,0,30,60,1,2,2,0
"4633",3077,0,18,36,2,2,1,0
"4634",1829,0,20,80,1,2,2,0
"4635",663,0,13,26,1,1,1,0
"4636",1716,0,19,57,1,1,1,0
"4637",2,0,35,140,1,2,2,0
"4638",4208,0,30,120,1,2,2,0
"4639",65,0,6,12,1,2,2,0
"4640",1,0,12,12,1,1,1,0
"4641",2116,0,32,96,2,2,1,0
"4642",1007,0,25,50,1,2,2,0
"4643",526,0,10,20,1,1,1,0
"4644",611,0,5,15,2,2,1,0
"4645",1957,0,3,12,2,2,1,0
"4646",1353,0,13,52,1,2,2,0
"4647",656,0,26,26,1,1,1,0
"4648",2180,0,14,56,1,2,2,0
"4649",2323,0,13,65,2,3,2,0.17
"4650",735,0,20,20,1,1,1,0
"4651",1127,0,30,60,1,1,1,0
"4652",392,0,48,144,2,3,2,0.17
"4653",6233,0,30,210,3,5,2,0.1
"4654",1634,0,35,140,1,2,2,0
"4655",976,0,30,60,1,1,1,0
"4656",10415,0,39,39,1,1,1,0
"4657",879,0,15,45,2,2,1,0
"4658",2114,0,11,44,1,2,2,0
"4659",1116,0,20,40,1,2,2,0
"4660",7809,0,21,42,1,1,1,0
"4661",1323,0,30,60,1,2,2,0
"4662",1883,0,36,144,1,2,2,0
"4663",5538,0,26,104,1,2,2,0
"4664",720,0,4,8,1,1,1,0
"4665",409,0,7,14,1,1,1,0
"4666",287,0,11,22,1,1,1,0
"4667",1927,1,41,164,3,4,2,0.25
"4668",1513,0,17,34,1,1,1,0
"4669",367,0,3,6,1,1,1,0
"4670",1766,0,6,24,1,2,2,0
"4671",2446,0,6,42,4,4,1,0
"4672",4336,0,26,78,3,3,1,0
"4673",1278,0,5,20,2,4,2,0
"4674",2622,0,20,40,1,1,1,0
"4675",2679,0,28,112,1,2,2,0
"4676",1611,0,41,41,1,1,1,0
"4677",1554,0,16,96,3,3,1,0
"4678",3872,0,45,180,1,2,2,0
"4679",2188,0,40,80,1,1,1,0
"4680",1137,0,20,40,1,2,2,0
"4681",627,0,22,22,1,1,1,0
"4682",671,0,3,12,1,2,2,0
"4683",1347,0,18,72,1,1,1,0
"4684",1268,0,24,48,1,2,2,0
"4685",3226,0,36,108,2,2,1,0
"4686",162,0,7,7,1,1,1,0
"4687",1,0,16,64,1,2,2,0
"4688",1493,0,25,50,1,2,2,0
"4689",4733,0,40,160,1,2,2,0
"4690",1054,0,4,12,2,2,1,0
"4691",5328,0,20,120,2,4,2,0
"4692",4594,0,20,100,3,3,1,0
"4693",2089,0,25,50,1,1,1,0
"4694",3461,0,36,108,1,2,2,0
"4695",2675,0,15,60,1,2,2,0
"4696",8385,0,25,150,2,4,2,0
"4697",1329,0,21,42,1,1,1,0
"4698",2220,0,22,44,1,1,1,0
"4699",161,0,3,3,1,1,1,0
"4700",36,0,35,105,3,3,1,0
"4701",1005,0,5,15,3,3,1,0
"4702",1379,0,6,18,2,2,1,0
"4703",620,0,9,18,1,1,1,0
"4704",27,0,30,60,1,1,1,0
"4705",386,0,9,9,1,1,1,0
"4706",1104,0,22,44,1,1,1,0
"4707",2486,0,26,52,1,1,1,0
"4708",661,0,12,36,3,3,1,0
"4709",1063,0,20,40,1,1,1,0
"4710",2588,0,18,54,2,2,1,0
"4711",3931,1,60,60,1,1,1,0
"4712",1100,0,22,44,1,1,1,0
"4713",2695,0,8,16,1,2,2,0
"4714",870,0,7,14,1,2,2,0
"4715",2209,0,20,60,1,1,1,0
"4716",1514,0,21,63,2,2,1,0
"4717",2908,0,17,51,2,2,1,0
"4718",3893,0,40,80,1,2,2,0
"4719",499,0,6,18,2,2,1,0
"4720",4006,0,11,44,1,2,2,0
"4721",2054,0,42,84,1,1,1,0
"4722",624,0,4,4,1,2,2,0
"4723",2778,0,22,88,1,2,2,0
"4724",112,0,3,6,1,1,1,0
"4725",1862,0,11,22,1,2,2,0
"4726",572,0,12,24,1,1,1,0
"4727",11719,0,19,114,3,4,2,0.25
"4728",630,0,7,14,1,1,1,0
"4729",1466,0,23,92,1,2,2,0
"4730",1888,0,9,54,2,3,2,0.17
"4731",586,0,10,10,1,1,1,0
"4732",1112,0,28,28,1,1,1,0
"4733",3441,0,17,85,2,3,2,0.17
"4734",1024,0,20,40,1,1,1,0
"4735",8075,1,500,500,1,1,1,0
"4736",2816,0,28,112,1,2,2,0
"4737",1349,0,10,20,1,2,2,0
"4738",1189,0,6,12,1,1,1,0
"4739",851,0,3,12,1,2,2,0
"4740",2,0,33,99,2,2,1,0
"4741",1906,0,26,52,2,2,1,0
"4742",5143,0,32,160,2,3,2,0.17
"4743",2581,0,24,96,1,2,2,0
"4744",2034,0,16,64,1,2,2,0
"4745",1657,1,51,204,1,2,2,0
"4746",4217,0,31,124,1,2,2,0
"4747",2737,0,41,164,1,2,2,0
"4748",1606,1,45,180,1,2,2,0
"4749",2072,0,8,40,2,3,2,0.17
"4750",775,0,8,16,1,2,2,0
