"","runtime","isAuto","qty","totImps","maxInks","totInks","locs","gini","timePerPc","timePerImp","inksPerPc"
"341",232,0,4,8,1,1,"1",0,58,29,0.25
"342",188,0,3,6,1,1,"1",0,62.6666666666667,31.3333333333333,0.333333333333333
"343",3760,0,30,120,1,2,"2",0,125.333333333333,31.3333333333333,0.0666666666666667
"344",1018,0,7,42,1,2,"2",0,145.428571428571,24.2380952380952,0.285714285714286
"345",1093,0,24,48,2,2,"1",0,45.5416666666667,22.7708333333333,0.0833333333333333
"346",799,0,32,32,1,1,"1",0,24.96875,24.96875,0.03125
"347",663,0,14,14,1,1,"1",0,47.3571428571429,47.3571428571429,0.0714285714285714
"348",914,0,18,36,1,1,"1",0,50.7777777777778,25.3888888888889,0.0555555555555556
"349",1909,0,15,60,1,2,"2",0,127.266666666667,31.8166666666667,0.133333333333333
"350",3213,0,15,60,1,2,"2",0,214.2,53.55,0.133333333333333
"351",526,0,15,15,1,1,"1",0,35.0666666666667,35.0666666666667,0.0666666666666667
"352",991,0,20,40,1,1,"1",0,49.55,24.775,0.05
"353",1977,0,10,40,1,2,"2",0,197.7,49.425,0.2
"354",617,0,25,25,2,2,"1",0,24.68,24.68,0.08
"355",1288,0,17,51,3,3,"1",0,75.7647058823529,25.2549019607843,0.176470588235294
"356",1054,0,11,22,1,1,"1",0,95.8181818181818,47.9090909090909,0.0909090909090909
"357",2370,0,16,80,2,3,"2",0.17,148.125,29.625,0.1875
"358",3843,0,87,87,1,1,"1",0,44.1724137931034,44.1724137931034,0.0114942528735632
"359",3506,0,23,92,1,2,"2",0,152.434782608696,38.1086956521739,0.0869565217391304
"360",4097,0,20,80,1,2,"2",0,204.85,51.2125,0.1
"361",394,0,4,12,2,2,"1",0,98.5,32.8333333333333,0.5
"362",5875,0,45,180,1,2,"2",0,130.555555555556,32.6388888888889,0.0444444444444444
"363",2724,0,13,52,1,2,"2",0,209.538461538462,52.3846153846154,0.153846153846154
"364",863,0,17,34,2,2,"1",0,50.7647058823529,25.3823529411765,0.117647058823529
"365",590,0,7,14,1,2,"2",0,84.2857142857143,42.1428571428571,0.285714285714286
"366",1820,0,17,34,2,2,"1",0,107.058823529412,53.5294117647059,0.117647058823529
"367",2654,0,33,66,1,1,"1",0,80.4242424242424,40.2121212121212,0.0303030303030303
"368",3119,0,15,90,2,3,"2",0.17,207.933333333333,34.6555555555556,0.2
"369",530,0,7,14,1,1,"1",0,75.7142857142857,37.8571428571429,0.142857142857143
"370",3963,0,24,96,2,4,"2",0,165.125,41.28125,0.166666666666667
"371",1330,0,18,54,2,2,"1",0,73.8888888888889,24.6296296296296,0.111111111111111
"372",2789,0,20,80,1,2,"2",0,139.45,34.8625,0.1
"373",1008,0,15,30,2,2,"1",0,67.2,33.6,0.133333333333333
"374",577,0,9,18,2,2,"1",0,64.1111111111111,32.0555555555556,0.222222222222222
"375",2655,0,15,120,2,4,"2",0,177,22.125,0.266666666666667
"376",3483,0,11,88,2,3,"2",0.17,316.636363636364,39.5795454545455,0.272727272727273
"377",371,0,6,12,1,2,"2",0,61.8333333333333,30.9166666666667,0.333333333333333
"378",2334,0,22,44,1,1,"1",0,106.090909090909,53.0454545454545,0.0454545454545455
"379",765,0,7,14,1,2,"2",0,109.285714285714,54.6428571428571,0.285714285714286
"380",1418,0,15,30,1,2,"2",0,94.5333333333333,47.2666666666667,0.133333333333333
"381",1099,0,7,21,1,2,"2",0,157,52.3333333333333,0.285714285714286
"382",456,0,3,12,1,2,"2",0,152,38,0.666666666666667
"383",350,0,5,10,1,1,"1",0,70,35,0.2
"384",1675,0,30,60,1,1,"1",0,55.8333333333333,27.9166666666667,0.0333333333333333
"385",3542,0,27,108,1,2,"2",0,131.185185185185,32.7962962962963,0.0740740740740741
"386",3063,0,14,56,1,2,"2",0,218.785714285714,54.6964285714286,0.142857142857143
"387",1763,0,12,48,1,2,"2",0,146.916666666667,36.7291666666667,0.166666666666667
"388",2361,0,25,50,1,2,"2",0,94.44,47.22,0.08
"389",2780,0,18,126,3,4,"2",0.25,154.444444444444,22.0634920634921,0.222222222222222
"390",341,0,7,14,1,1,"1",0,48.7142857142857,24.3571428571429,0.142857142857143
"391",1582,0,24,48,1,2,"2",0,65.9166666666667,32.9583333333333,0.0833333333333333
"392",1862,0,17,68,1,2,"2",0,109.529411764706,27.3823529411765,0.117647058823529
"393",1544,0,15,60,1,2,"2",0,102.933333333333,25.7333333333333,0.133333333333333
"394",2019,0,21,84,2,2,"1",0,96.1428571428571,24.0357142857143,0.0952380952380952
"395",406,0,12,12,1,1,"1",0,33.8333333333333,33.8333333333333,0.0833333333333333
"396",2792,0,13,78,2,3,"2",0.17,214.769230769231,35.7948717948718,0.230769230769231
"397",669,0,10,20,1,2,"2",0,66.9,33.45,0.2
"398",11735,0,32,224,3,5,"2",0.1,366.71875,52.3883928571429,0.15625
"399",2164,0,11,44,1,2,"2",0,196.727272727273,49.1818181818182,0.181818181818182
"400",4234,0,20,120,1,2,"2",0,211.7,35.2833333333333,0.1
"401",3849,0,100,100,1,1,"1",0,38.49,38.49,0.01
"402",630,0,27,27,1,1,"1",0,23.3333333333333,23.3333333333333,0.037037037037037
"403",1234,0,9,36,2,4,"2",0,137.111111111111,34.2777777777778,0.444444444444444
"404",2158,0,28,56,1,2,"2",0,77.0714285714286,38.5357142857143,0.0714285714285714
"405",1386,0,8,40,1,2,"2",0,173.25,34.65,0.25
"406",1653,0,9,36,1,2,"2",0,183.666666666667,45.9166666666667,0.222222222222222
"407",397,0,12,12,1,1,"1",0,33.0833333333333,33.0833333333333,0.0833333333333333
"408",241,0,3,6,1,1,"1",0,80.3333333333333,40.1666666666667,0.333333333333333
"409",2998,0,22,132,2,4,"2",0,136.272727272727,22.7121212121212,0.181818181818182
"410",1624,0,12,48,1,2,"2",0,135.333333333333,33.8333333333333,0.166666666666667
"411",845,0,18,36,1,2,"2",0,46.9444444444444,23.4722222222222,0.111111111111111
"412",3985,0,31,93,2,3,"2",0.17,128.548387096774,42.8494623655914,0.0967741935483871
"413",4840,0,24,144,2,4,"2",0,201.666666666667,33.6111111111111,0.166666666666667
"414",367,0,10,10,1,1,"1",0,36.7,36.7,0.1
"415",990,0,20,40,1,2,"2",0,49.5,24.75,0.1
"416",1153,0,33,33,1,1,"1",0,34.9393939393939,34.9393939393939,0.0303030303030303
"417",5035,0,31,155,2,3,"2",0.17,162.41935483871,32.4838709677419,0.0967741935483871
"418",335,0,6,12,1,1,"1",0,55.8333333333333,27.9166666666667,0.166666666666667
"419",1643,0,23,46,1,2,"2",0,71.4347826086957,35.7173913043478,0.0869565217391304
"420",2179,0,32,96,2,3,"2",0.17,68.09375,22.6979166666667,0.09375
"421",632,0,12,24,2,2,"1",0,52.6666666666667,26.3333333333333,0.166666666666667
"422",814,0,11,22,1,2,"2",0,74,37,0.181818181818182
"423",969,0,10,40,2,2,"1",0,96.9,24.225,0.2
"424",1539,0,12,48,1,2,"2",0,128.25,32.0625,0.166666666666667
"425",2245,0,13,52,1,2,"2",0,172.692307692308,43.1730769230769,0.153846153846154
"426",2153,0,50,50,1,1,"1",0,43.06,43.06,0.02
"427",2350,0,38,76,1,1,"1",0,61.8421052631579,30.9210526315789,0.0263157894736842
"428",4081,0,27,135,1,2,"2",0,151.148148148148,30.2296296296296,0.0740740740740741
"429",2736,0,14,56,1,2,"2",0,195.428571428571,48.8571428571429,0.142857142857143
"430",5076,0,48,144,2,2,"1",0,105.75,35.25,0.0416666666666667
"431",2345,0,24,96,1,2,"2",0,97.7083333333333,24.4270833333333,0.0833333333333333
"432",1228,0,11,44,1,2,"2",0,111.636363636364,27.9090909090909,0.181818181818182
"433",2683,0,22,88,3,3,"1",0,121.954545454545,30.4886363636364,0.136363636363636
"434",582,0,3,12,1,2,"2",0,194,48.5,0.666666666666667
"435",1464,0,24,48,1,1,"1",0,61,30.5,0.0416666666666667
"436",244,0,4,8,1,1,"1",0,61,30.5,0.25
"437",331,0,4,8,1,1,"1",0,82.75,41.375,0.25
"438",374,0,7,14,1,1,"1",0,53.4285714285714,26.7142857142857,0.142857142857143
"439",4854,0,55,110,1,2,"2",0,88.2545454545455,44.1272727272727,0.0363636363636364
"440",2358,0,24,72,2,2,"1",0,98.25,32.75,0.0833333333333333
"441",368,0,8,8,1,1,"1",0,46,46,0.125
"442",2319,0,28,84,2,2,"1",0,82.8214285714286,27.6071428571429,0.0714285714285714
"443",1094,0,7,21,2,2,"1",0,156.285714285714,52.0952380952381,0.285714285714286
"444",2457,0,20,60,2,2,"1",0,122.85,40.95,0.1
"445",1397,0,7,28,1,2,"2",0,199.571428571429,49.8928571428571,0.285714285714286
"446",1494,0,18,54,2,2,"1",0,83,27.6666666666667,0.111111111111111
"447",466,0,3,18,2,4,"2",0,155.333333333333,25.8888888888889,1.33333333333333
"448",3693,0,25,75,1,2,"2",0,147.72,49.24,0.08
"449",604,0,12,12,1,1,"1",0,50.3333333333333,50.3333333333333,0.0833333333333333
"450",3336,0,33,132,1,2,"2",0,101.090909090909,25.2727272727273,0.0606060606060606
"451",1384,0,41,41,1,1,"1",0,33.7560975609756,33.7560975609756,0.024390243902439
"452",954,0,14,28,1,1,"1",0,68.1428571428571,34.0714285714286,0.0714285714285714
"453",1011,0,15,30,1,1,"1",0,67.4,33.7,0.0666666666666667
"454",572,0,15,15,1,1,"1",0,38.1333333333333,38.1333333333333,0.0666666666666667
"455",2393,0,24,48,1,2,"2",0,99.7083333333333,49.8541666666667,0.0833333333333333
"456",1137,0,20,40,1,1,"1",0,56.85,28.425,0.05
"457",545,0,8,24,2,2,"1",0,68.125,22.7083333333333,0.25
"458",734,0,24,24,1,1,"1",0,30.5833333333333,30.5833333333333,0.0416666666666667
"459",739,0,12,24,2,2,"1",0,61.5833333333333,30.7916666666667,0.166666666666667
"460",2258,0,24,72,2,2,"1",0,94.0833333333333,31.3611111111111,0.0833333333333333
"461",526,0,11,22,1,1,"1",0,47.8181818181818,23.9090909090909,0.0909090909090909
"462",666,0,12,24,1,1,"1",0,55.5,27.75,0.0833333333333333
"463",686,0,10,20,1,1,"1",0,68.6,34.3,0.1
"464",2418,0,18,90,2,3,"2",0.17,134.333333333333,26.8666666666667,0.166666666666667
"465",1211,0,18,54,2,2,"1",0,67.2777777777778,22.4259259259259,0.111111111111111
"466",3256,0,35,105,2,2,"1",0,93.0285714285714,31.0095238095238,0.0571428571428571
"467",387,0,6,12,1,1,"1",0,64.5,32.25,0.166666666666667
"468",1850,0,23,46,2,2,"1",0,80.4347826086957,40.2173913043478,0.0869565217391304
"469",432,0,7,14,1,1,"1",0,61.7142857142857,30.8571428571429,0.142857142857143
"470",5876,0,40,240,2,4,"2",0,146.9,24.4833333333333,0.1
"471",2199,0,10,40,1,2,"2",0,219.9,54.975,0.2
"472",4471,0,29,174,4,6,"2",0.17,154.172413793103,25.6954022988506,0.206896551724138
"473",397,0,7,14,1,2,"2",0,56.7142857142857,28.3571428571429,0.285714285714286
"474",765,0,10,20,2,2,"1",0,76.5,38.25,0.2
"475",3973,0,20,120,2,4,"2",0,198.65,33.1083333333333,0.2
"476",590,0,12,24,1,1,"1",0,49.1666666666667,24.5833333333333,0.0833333333333333
"477",2656,0,30,60,1,2,"2",0,88.5333333333333,44.2666666666667,0.0666666666666667
"478",549,0,8,24,1,1,"1",0,68.625,22.875,0.125
"479",1272,0,13,26,1,1,"1",0,97.8461538461538,48.9230769230769,0.0769230769230769
"480",1293,0,10,40,1,2,"2",0,129.3,32.325,0.2
"481",217,0,5,5,1,1,"1",0,43.4,43.4,0.2
"482",2046,0,11,44,1,2,"2",0,186,46.5,0.181818181818182
"483",541,0,10,20,1,1,"1",0,54.1,27.05,0.1
"484",1589,0,8,32,1,2,"2",0,198.625,49.65625,0.25
"485",732,0,7,21,2,2,"1",0,104.571428571429,34.8571428571429,0.285714285714286
"486",1316,0,10,40,2,4,"2",0,131.6,32.9,0.4
"487",353,0,15,15,1,1,"1",0,23.5333333333333,23.5333333333333,0.0666666666666667
"488",1464,0,8,32,2,2,"1",0,183,45.75,0.25
"489",660,0,11,22,1,2,"2",0,60,30,0.181818181818182
"490",1305,0,16,32,1,2,"2",0,81.5625,40.78125,0.125
"491",563,0,4,16,1,2,"2",0,140.75,35.1875,0.5
"492",1316,0,9,36,1,2,"2",0,146.222222222222,36.5555555555556,0.222222222222222
"493",1687,0,28,56,1,1,"1",0,60.25,30.125,0.0357142857142857
"494",834,0,31,31,1,1,"1",0,26.9032258064516,26.9032258064516,0.032258064516129
"495",1967,0,6,36,2,4,"2",0,327.833333333333,54.6388888888889,0.666666666666667
"496",1041,0,15,30,1,1,"1",0,69.4,34.7,0.0666666666666667
"497",967,0,6,24,1,2,"2",0,161.166666666667,40.2916666666667,0.333333333333333
"498",2314,0,20,80,1,2,"2",0,115.7,28.925,0.1
"499",5724,0,22,110,3,5,"2",0.1,260.181818181818,52.0363636363636,0.227272727272727
"500",427,0,6,18,3,3,"1",0,71.1666666666667,23.7222222222222,0.5
"501",601,0,6,24,2,2,"1",0,100.166666666667,25.0416666666667,0.333333333333333
"502",1998,0,35,70,1,1,"1",0,57.0857142857143,28.5428571428571,0.0285714285714286
"503",770,0,4,16,1,2,"2",0,192.5,48.125,0.5
"504",1164,0,32,32,1,1,"1",0,36.375,36.375,0.03125
"505",2701,0,24,72,1,1,"1",0,112.541666666667,37.5138888888889,0.0416666666666667
"506",2257,0,12,48,1,2,"2",0,188.083333333333,47.0208333333333,0.166666666666667
"507",2628,0,24,96,3,4,"2",0.25,109.5,27.375,0.166666666666667
"508",352,0,7,14,1,1,"1",0,50.2857142857143,25.1428571428571,0.142857142857143
"509",4582,0,50,200,2,2,"1",0,91.64,22.91,0.04
"510",206,0,3,6,1,1,"1",0,68.6666666666667,34.3333333333333,0.333333333333333
"511",2906,0,50,100,1,1,"1",0,58.12,29.06,0.02
"512",459,0,10,20,1,1,"1",0,45.9,22.95,0.1
"513",264,0,8,8,1,1,"1",0,33,33,0.125
"514",543,0,5,20,2,2,"1",0,108.6,27.15,0.4
"515",302,0,13,13,1,1,"1",0,23.2307692307692,23.2307692307692,0.0769230769230769
"516",3117,0,11,66,2,4,"2",0,283.363636363636,47.2272727272727,0.363636363636364
"517",1593,0,36,72,1,1,"1",0,44.25,22.125,0.0277777777777778
"518",1415,0,24,48,1,1,"1",0,58.9583333333333,29.4791666666667,0.0416666666666667
"519",5639,0,36,216,2,4,"2",0,156.638888888889,26.1064814814815,0.111111111111111
"520",251,0,5,10,1,1,"1",0,50.2,25.1,0.2
"521",1392,0,6,36,1,2,"2",0,232,38.6666666666667,0.333333333333333
"522",5002,0,29,116,2,2,"1",0,172.48275862069,43.1206896551724,0.0689655172413793
"523",961,0,9,36,1,2,"2",0,106.777777777778,26.6944444444444,0.222222222222222
"524",268,0,5,10,2,2,"1",0,53.6,26.8,0.4
"525",3517,0,12,72,2,4,"2",0,293.083333333333,48.8472222222222,0.333333333333333
"526",4483,0,25,100,1,2,"2",0,179.32,44.83,0.08
"527",314,0,3,6,1,1,"1",0,104.666666666667,52.3333333333333,0.333333333333333
"528",1915,0,17,68,3,3,"1",0,112.647058823529,28.1617647058824,0.176470588235294
"529",2357,0,34,68,1,1,"1",0,69.3235294117647,34.6617647058824,0.0294117647058824
"530",4095,0,20,80,1,2,"2",0,204.75,51.1875,0.1
"531",1033,0,20,40,2,2,"1",0,51.65,25.825,0.1
"532",1420,0,5,30,1,2,"2",0,284,47.3333333333333,0.4
"533",2977,0,35,70,1,2,"2",0,85.0571428571429,42.5285714285714,0.0571428571428571
"534",2897,0,25,100,1,2,"2",0,115.88,28.97,0.08
"535",1627,0,10,40,1,2,"2",0,162.7,40.675,0.2
"536",2031,0,20,40,1,1,"1",0,101.55,50.775,0.05
"537",1282,0,9,36,2,2,"1",0,142.444444444444,35.6111111111111,0.222222222222222
"538",415,0,12,12,1,1,"1",0,34.5833333333333,34.5833333333333,0.0833333333333333
"539",2263,0,25,100,1,2,"2",0,90.52,22.63,0.08
"540",3958,0,26,156,3,4,"2",0.25,152.230769230769,25.3717948717949,0.153846153846154
"541",968,0,8,32,1,2,"2",0,121,30.25,0.25
"542",919,0,29,29,1,1,"1",0,31.6896551724138,31.6896551724138,0.0344827586206897
"543",908,0,13,26,1,1,"1",0,69.8461538461538,34.9230769230769,0.0769230769230769
"544",1483,0,10,40,2,2,"1",0,148.3,37.075,0.2
"545",101,0,3,3,1,1,"1",0,33.6666666666667,33.6666666666667,0.333333333333333
"546",1270,0,26,52,1,1,"1",0,48.8461538461538,24.4230769230769,0.0384615384615385
"547",853,0,3,18,2,4,"2",0,284.333333333333,47.3888888888889,1.33333333333333
"548",1400,0,20,40,1,1,"1",0,70,35,0.05
"549",2490,0,26,104,1,2,"2",0,95.7692307692308,23.9423076923077,0.0769230769230769
"550",2834,0,27,81,3,3,"1",0,104.962962962963,34.9876543209877,0.111111111111111
"551",3912,0,36,144,2,4,"2",0,108.666666666667,27.1666666666667,0.111111111111111
"552",2624,0,45,90,1,1,"1",0,58.3111111111111,29.1555555555556,0.0222222222222222
"553",1068,0,11,22,1,1,"1",0,97.0909090909091,48.5454545454545,0.0909090909090909
"554",3613,0,32,128,2,2,"1",0,112.90625,28.2265625,0.0625
"555",1458,0,7,28,1,2,"2",0,208.285714285714,52.0714285714286,0.285714285714286
"556",1777,0,13,52,1,2,"2",0,136.692307692308,34.1730769230769,0.153846153846154
"557",224,0,3,6,1,1,"1",0,74.6666666666667,37.3333333333333,0.333333333333333
"558",1411,0,7,28,1,2,"2",0,201.571428571429,50.3928571428571,0.285714285714286
"559",403,0,8,8,1,1,"1",0,50.375,50.375,0.125
"560",3564,0,29,116,2,2,"1",0,122.896551724138,30.7241379310345,0.0689655172413793
"561",134,0,4,4,1,1,"1",0,33.5,33.5,0.25
"562",343,0,10,10,1,1,"1",0,34.3,34.3,0.1
"563",930,0,8,24,2,2,"1",0,116.25,38.75,0.25
"564",144,0,6,6,1,1,"1",0,24,24,0.166666666666667
"565",501,0,10,20,1,1,"1",0,50.1,25.05,0.1
"566",713,0,6,24,1,2,"2",0,118.833333333333,29.7083333333333,0.333333333333333
"567",453,0,9,18,2,2,"1",0,50.3333333333333,25.1666666666667,0.222222222222222
"568",3596,0,33,132,1,2,"2",0,108.969696969697,27.2424242424242,0.0606060606060606
"569",1826,0,19,76,1,2,"2",0,96.1052631578947,24.0263157894737,0.105263157894737
"570",1503,0,7,28,1,2,"2",0,214.714285714286,53.6785714285714,0.285714285714286
"571",3483,0,30,90,2,3,"2",0.17,116.1,38.7,0.1
"572",189,0,7,7,1,1,"1",0,27,27,0.142857142857143
"573",1571,0,30,60,1,1,"1",0,52.3666666666667,26.1833333333333,0.0333333333333333
"574",516,0,10,20,2,2,"1",0,51.6,25.8,0.2
"575",852,0,28,28,1,1,"1",0,30.4285714285714,30.4285714285714,0.0357142857142857
"576",2131,0,7,42,2,3,"2",0.17,304.428571428571,50.7380952380952,0.428571428571429
"577",801,0,18,36,1,2,"2",0,44.5,22.25,0.111111111111111
"578",1548,0,6,48,2,4,"2",0,258,32.25,0.666666666666667
"579",1178,0,7,28,1,2,"2",0,168.285714285714,42.0714285714286,0.285714285714286
"580",1833,0,9,36,1,2,"2",0,203.666666666667,50.9166666666667,0.222222222222222
"581",577,0,6,12,1,2,"2",0,96.1666666666667,48.0833333333333,0.333333333333333
"582",3686,0,15,90,2,3,"2",0.17,245.733333333333,40.9555555555556,0.2
"583",1538,0,20,40,2,2,"1",0,76.9,38.45,0.1
"584",1805,0,10,40,1,2,"2",0,180.5,45.125,0.2
"585",3902,0,29,87,3,3,"1",0,134.551724137931,44.8505747126437,0.103448275862069
"586",2532,0,16,64,1,2,"2",0,158.25,39.5625,0.125
"587",137,0,3,6,1,1,"1",0,45.6666666666667,22.8333333333333,0.333333333333333
"588",411,0,4,8,1,1,"1",0,102.75,51.375,0.25
"589",3110,0,12,72,2,4,"2",0,259.166666666667,43.1944444444444,0.333333333333333
"590",1336,0,15,45,3,3,"1",0,89.0666666666667,29.6888888888889,0.2
"591",985,0,8,32,1,2,"2",0,123.125,30.78125,0.25
"592",1377,0,33,33,1,1,"1",0,41.7272727272727,41.7272727272727,0.0303030303030303
"593",1616,0,12,48,1,2,"2",0,134.666666666667,33.6666666666667,0.166666666666667
"594",913,0,11,22,1,1,"1",0,83,41.5,0.0909090909090909
"595",1956,0,15,45,2,2,"1",0,130.4,43.4666666666667,0.133333333333333
"596",325,0,3,6,1,1,"1",0,108.333333333333,54.1666666666667,0.333333333333333
"597",2094,0,9,45,2,3,"2",0.17,232.666666666667,46.5333333333333,0.333333333333333
"598",1303,0,14,56,1,2,"2",0,93.0714285714286,23.2678571428571,0.142857142857143
"599",1746,0,16,48,3,4,"2",0.25,109.125,36.375,0.25
"600",900,0,24,24,1,1,"1",0,37.5,37.5,0.0416666666666667
"601",487,0,8,16,1,1,"1",0,60.875,30.4375,0.125
"602",811,0,10,20,1,2,"2",0,81.1,40.55,0.2
"603",915,0,25,25,1,1,"1",0,36.6,36.6,0.04
"604",839,0,4,16,2,4,"2",0,209.75,52.4375,1
"605",1639,0,11,44,1,2,"2",0,149,37.25,0.181818181818182
"606",3833,0,28,112,1,2,"2",0,136.892857142857,34.2232142857143,0.0714285714285714
"607",748,0,12,24,1,2,"2",0,62.3333333333333,31.1666666666667,0.166666666666667
"608",895,0,20,20,1,1,"1",0,44.75,44.75,0.05
"609",1530,0,14,28,1,2,"2",0,109.285714285714,54.6428571428571,0.142857142857143
"610",632,0,5,20,1,2,"2",0,126.4,31.6,0.4
"611",715,0,11,22,1,1,"1",0,65,32.5,0.0909090909090909
"612",1311,0,14,42,2,3,"2",0.17,93.6428571428571,31.2142857142857,0.214285714285714
"613",1174,0,22,22,1,1,"1",0,53.3636363636364,53.3636363636364,0.0454545454545455
"614",5203,0,23,184,2,4,"2",0,226.217391304348,28.2771739130435,0.173913043478261
"615",1599,0,19,57,2,2,"1",0,84.1578947368421,28.0526315789474,0.105263157894737
"616",398,0,12,12,1,1,"1",0,33.1666666666667,33.1666666666667,0.0833333333333333
"617",1204,0,8,32,1,2,"2",0,150.5,37.625,0.25
"618",1048,0,5,35,3,4,"2",0.25,209.6,29.9428571428571,0.8
"619",1023,0,20,40,1,1,"1",0,51.15,25.575,0.05
"620",129,0,4,4,1,1,"1",0,32.25,32.25,0.25
"621",1061,0,8,32,2,2,"1",0,132.625,33.15625,0.25
"622",258,0,6,6,1,1,"1",0,43,43,0.166666666666667
"623",2146,0,18,72,1,2,"2",0,119.222222222222,29.8055555555556,0.111111111111111
"624",666,0,7,14,1,1,"1",0,95.1428571428571,47.5714285714286,0.142857142857143
"625",1593,0,20,60,2,2,"1",0,79.65,26.55,0.1
"626",2160,0,13,52,1,2,"2",0,166.153846153846,41.5384615384615,0.153846153846154
"627",577,0,8,24,1,1,"1",0,72.125,24.0416666666667,0.125
"628",1499,0,28,56,2,2,"1",0,53.5357142857143,26.7678571428571,0.0714285714285714
"629",4686,0,33,198,3,4,"2",0.25,142,23.6666666666667,0.121212121212121
"630",234,0,6,6,1,1,"1",0,39,39,0.166666666666667
"631",911,0,10,40,1,2,"2",0,91.1,22.775,0.2
"632",10376,0,24,216,4,5,"2",0.3,432.333333333333,48.037037037037,0.208333333333333
"633",2689,0,34,68,1,2,"2",0,79.0882352941177,39.5441176470588,0.0588235294117647
"634",540,0,8,16,1,1,"1",0,67.5,33.75,0.125
"635",375,0,3,9,1,1,"1",0,125,41.6666666666667,0.333333333333333
"636",2628,0,13,52,1,2,"2",0,202.153846153846,50.5384615384615,0.153846153846154
"637",4832,0,29,116,1,2,"2",0,166.620689655172,41.6551724137931,0.0689655172413793
"638",1583,0,20,40,2,2,"1",0,79.15,39.575,0.1
"639",3655,0,25,100,1,2,"2",0,146.2,36.55,0.08
"640",282,0,3,6,1,1,"1",0,94,47,0.333333333333333
"641",936,0,10,30,2,2,"1",0,93.6,31.2,0.2
"642",3214,0,15,90,2,4,"2",0,214.266666666667,35.7111111111111,0.266666666666667
"643",2372,0,27,54,2,2,"1",0,87.8518518518518,43.9259259259259,0.0740740740740741
"644",1499,0,7,28,1,2,"2",0,214.142857142857,53.5357142857143,0.285714285714286
"645",319,0,9,9,1,1,"1",0,35.4444444444444,35.4444444444444,0.111111111111111
"646",5470,0,25,125,3,3,"1",0,218.8,43.76,0.12
"647",2905,0,31,124,2,2,"1",0,93.7096774193548,23.4274193548387,0.0645161290322581
"648",2120,0,10,40,1,2,"2",0,212,53,0.2
"649",974,0,17,34,1,2,"2",0,57.2941176470588,28.6470588235294,0.117647058823529
"650",487,0,9,9,1,1,"1",0,54.1111111111111,54.1111111111111,0.111111111111111
"651",1322,0,7,28,2,2,"1",0,188.857142857143,47.2142857142857,0.285714285714286
"652",708,0,12,24,1,1,"1",0,59,29.5,0.0833333333333333
"653",1469,0,10,40,3,3,"1",0,146.9,36.725,0.3
"654",1267,0,19,38,2,2,"1",0,66.6842105263158,33.3421052631579,0.105263157894737
"655",379,0,4,8,1,1,"1",0,94.75,47.375,0.25
"656",1480,0,20,40,1,2,"2",0,74,37,0.1
"657",1491,0,40,40,1,1,"1",0,37.275,37.275,0.025
"658",653,0,10,20,1,1,"1",0,65.3,32.65,0.1
"659",473,0,7,14,1,1,"1",0,67.5714285714286,33.7857142857143,0.142857142857143
"660",2847,0,26,52,1,2,"2",0,109.5,54.75,0.0769230769230769
"661",2310,0,15,45,2,3,"2",0.17,154,51.3333333333333,0.2
"662",884,0,20,40,1,1,"1",0,44.2,22.1,0.05
"663",2918,0,37,74,1,1,"1",0,78.8648648648649,39.4324324324324,0.027027027027027
"664",3073,0,20,80,3,3,"1",0,153.65,38.4125,0.15
"665",772,0,5,20,1,2,"2",0,154.4,38.6,0.4
"666",3550,0,24,96,1,2,"2",0,147.916666666667,36.9791666666667,0.0833333333333333
"667",865,0,8,32,1,2,"2",0,108.125,27.03125,0.25
"668",230,0,3,6,1,1,"1",0,76.6666666666667,38.3333333333333,0.333333333333333
"669",2304,0,17,102,2,3,"2",0.17,135.529411764706,22.5882352941176,0.176470588235294
"670",2806,0,14,84,2,4,"2",0,200.428571428571,33.4047619047619,0.285714285714286
"671",1459,0,38,38,1,1,"1",0,38.3947368421053,38.3947368421053,0.0263157894736842
"672",3908,0,46,92,2,2,"1",0,84.9565217391304,42.4782608695652,0.0434782608695652
"673",5136,0,16,96,1,2,"2",0,321,53.5,0.125
"674",1666,0,20,40,1,2,"2",0,83.3,41.65,0.1
"675",1269,0,50,50,1,1,"1",0,25.38,25.38,0.02
"676",1662,0,35,70,1,1,"1",0,47.4857142857143,23.7428571428571,0.0285714285714286
"677",1450,0,7,42,1,2,"2",0,207.142857142857,34.5238095238095,0.285714285714286
"678",162,0,5,5,1,1,"1",0,32.4,32.4,0.2
"679",4286,0,15,105,3,5,"2",0.1,285.733333333333,40.8190476190476,0.333333333333333
"680",3844,0,24,144,3,4,"2",0.25,160.166666666667,26.6944444444444,0.166666666666667
"681",323,0,7,7,1,1,"1",0,46.1428571428571,46.1428571428571,0.142857142857143
"682",1249,0,20,40,1,2,"2",0,62.45,31.225,0.1
"683",730,0,9,18,2,2,"1",0,81.1111111111111,40.5555555555556,0.222222222222222
"684",773,0,7,28,1,2,"2",0,110.428571428571,27.6071428571429,0.285714285714286
"685",2141,0,10,40,1,2,"2",0,214.1,53.525,0.2
"686",474,0,6,18,2,3,"2",0.17,79,26.3333333333333,0.5
"687",245,0,7,7,1,1,"1",0,35,35,0.142857142857143
"688",1863,0,30,60,1,2,"2",0,62.1,31.05,0.0666666666666667
"689",1112,0,24,48,1,1,"1",0,46.3333333333333,23.1666666666667,0.0416666666666667
"690",3122,0,22,88,4,4,"1",0,141.909090909091,35.4772727272727,0.181818181818182
