tab_score_reg,dopasPerTab,totInksPerTab,tot_imps_per_tab,stationTypeId,idx,oID,maxInksPerTab,gini,tab_score_weighted,tabID,qtyPerTab,runTime
2.45,2,3,60,2,5818,303703,2,0.17,146.97,121632,20,24
1.41,1,1,20,2,5819,303705,1,0,28.28,121635,10,903
1,1,1,6,2,5820,303706,1,0,6,121636,3,811
1,1,1,14,2,5821,303707,1,0,14,121637,14,2
1,1,1,6,2,5822,303709,1,0,6,121639,3,1223
2,2,2,128,2,5823,303710,1,0,256,121640,32,6400
2,2,2,136,2,5824,303712,1,0,272,121642,34,11
1.41,1,1,14,2,5825,303718,1,0,19.8,121648,7,131
1,1,1,10,2,5826,303721,1,0,10,121652,10,484
1,1,1,32,2,5827,303732,1,0,32,121664,32,1928
2,2,2,104,2,5828,303734,1,0,208,121666,26,2071
2.83,2,4,18,2,5829,303737,2,0,50.91,121669,3,1
1.41,1,2,20,2,5830,303742,2,0,28.28,121675,10,15
1.41,1,2,44,2,5831,303747,2,0,62.23,121680,11,4953
2,2,2,16,2,5832,303756,1,0,32,121693,4,14
1,1,1,16,2,5833,303760,1,0,16,121697,8,442
1,1,1,10,2,5834,303769,1,0,10,121706,5,348
2,2,2,400,1,5835,303772,1,0,800,121710,200,3187
2.45,2,3,72,2,5836,303773,2,0.17,176.36,121711,12,1221
1.41,1,1,10,2,5837,303774,1,0,14.14,121712,10,2414
2,2,2,72,2,5838,303775,1,0,144,121713,18,629
1,1,1,20,2,5839,303780,1,0,20,121719,10,938
3.16,2,5,905,1,5840,303782,3,0.1,2861.86,121720,181,4843
2,2,2,36,2,5841,303784,1,0,72,121722,18,1320
2,2,2,16,2,5842,303785,1,0,32,121723,4,177
2,2,2,216,2,5843,303786,1,0,432,121724,54,22
2.83,2,4,180,2,5844,303787,2,0,509.12,121725,30,5039
2,2,2,104,2,5845,303789,1,0,208,121728,26,4735
1,1,1,8,2,5846,303790,1,0,8,121730,8,281
2.45,2,3,102,2,5847,303794,2,0.17,249.85,121737,34,4356
1.41,1,2,24,2,5848,303796,2,0,33.94,121739,6,1798
2.83,2,4,240,2,5849,303798,2,0,678.82,121741,120,2241
1.41,1,1,28,2,5850,303801,1,0,39.6,121744,14,1233
1,1,1,18,2,5851,303802,1,0,18,121745,18,1415
2,2,2,24,2,5852,303807,1,0,48,121753,12,1193
2,2,2,140,2,5853,303808,1,0,280,121754,35,5485
1,1,1,10,2,5854,303810,1,0,10,121756,10,3323
2,2,2,120,2,5855,303812,1,0,240,121758,30,13
2,2,2,210,2,5856,303821,1,0,420,121767,105,6523
1,1,1,60,2,5857,303822,1,0,60,121768,30,1640
2,2,2,248,1,5858,303823,1,0,496,121769,62,7429
2,2,2,80,2,5859,303829,1,0,160,121776,40,2341
2.45,2,3,30,2,5860,303835,2,0.17,73.48,121784,6,1216
1,1,1,188,1,5861,303836,1,0,188,121785,94,683
1,1,1,30,2,5862,303840,1,0,30,121791,15,828
1.41,1,2,46,2,5863,303842,2,0,65.05,121793,23,986
1,1,1,100,2,5864,303843,1,0,100,121794,50,1301
3,3,3,54,2,5865,303845,1,0,162,121796,9,1692
1,1,1,60,2,5866,303846,1,0,60,121797,30,1549
1,1,1,6,2,5867,303847,1,0,6,121798,3,532
1,1,1,18,2,5868,303851,1,0,18,121802,18,974
2,2,2,120,2,5869,303856,1,0,240,121808,30,3418
1,1,1,70,2,5870,303859,1,0,70,121811,35,2862
2,2,2,22,2,5871,303861,1,0,44,121813,11,2368
1,1,1,40,2,5872,303862,1,0,40,121814,20,1524
2,2,2,22,2,5873,303863,1,0,44,121815,11,1118
2,2,2,80,2,5874,303867,1,0,160,121819,20,1935
2.83,2,4,120,2,5875,303873,2,0,339.41,121825,15,10497
3.46,2,6,198,2,5876,303880,3,0,685.89,121833,22,3765
3,2,3,204,2,5877,303882,2,0.17,612,121835,34,2926
1,1,1,10,2,5878,303884,1,0,10,121837,10,518
2,2,2,384,1,5879,303887,1,0,768,121841,96,6694
2.83,2,4,84,2,5880,303888,2,0,237.59,121842,14,1967
1,1,1,50,2,5881,303892,1,0,50,121847,25,1460
1.73,1,3,12,2,5882,303893,3,0,20.78,121848,4,271
1,1,1,3,2,5883,303896,1,0,3,121852,3,464
1,1,1,10,2,5884,303898,1,0,10,121854,10,608
2,2,2,16,2,5885,303901,1,0,32,121856,4,286
1,1,1,30,2,5886,303903,1,0,30,121858,30,4138
3.46,2,6,150,2,5887,303904,3,0,519.62,121859,25,4920
1,1,1,20,2,5888,303907,1,0,20,121865,20,1070
2,2,2,80,2,5889,303914,1,0,160,121874,20,609
1.41,1,2,54,2,5890,303916,2,0,76.37,121876,18,277
1.41,1,2,18,2,5891,303919,2,0,25.46,121879,9,6
2,2,2,20,2,5892,303921,1,0,40,121881,5,2314
2,2,2,56,2,5893,303926,1,0,112,121887,14,1635
1,1,1,19,2,5894,303930,1,0,19,121893,19,585
1.41,1,2,60,2,5895,303931,2,0,84.85,121894,30,2134
1,1,1,62,2,5896,303933,1,0,62,121895,31,554
2,2,2,12,2,5897,303934,1,0,24,121897,3,2508
2.83,2,4,210,2,5898,303935,2,0,593.97,121898,35,10079
1,1,1,10,2,5899,303943,1,0,10,121906,10,401
2.83,2,4,188,2,5900,303950,2,0,531.74,121914,47,2180
2,2,2,40,2,5901,303955,1,0,80,121922,10,471
2,2,2,12,2,5902,303956,1,0,24,121923,12,1633
3.74,2,7,18,2,5903,303960,6,0.36,67.35,121927,3,1286
2,2,2,46,2,5904,303963,1,0,92,121930,23,2792
1,1,1,102,1,5905,303964,1,0,102,121931,51,1
2,2,2,120,2,5906,303965,1,0,240,121932,30,4694
2.45,2,3,344,2,5907,303969,2,0.17,842.62,121936,86,1804
1,1,1,40,2,5908,303970,1,0,40,121937,20,866
1.41,1,2,40,2,5909,303971,2,0,56.57,121938,20,1191
2.24,1,5,468,1,5910,303972,5,0,1046.48,121939,156,8050
2,2,2,34,2,5911,303978,1,0,68,121946,17,829
2.83,2,4,210,1,5912,303983,3,0.25,593.97,121951,105,137
1,1,1,51,2,5913,303984,1,0,51,121952,51,3380
2,2,2,104,2,5914,303988,1,0,208,121957,26,2463
2,2,2,22,2,5915,303990,1,0,44,121959,11,260
2,2,2,160,2,5916,303992,1,0,320,121961,40,4501
2.45,2,2,24,2,5917,303999,1,0,58.79,121973,12,299
2,2,2,48,2,5918,304004,1,0,96,121978,24,4919
2,2,2,105,2,5919,304008,1,0,210,121982,35,760
2,2,2,36,2,5920,304009,1,0,72,121983,18,1927
2,2,2,24,2,5921,304014,1,0,48,121989,12,3372
2,1,2,12,2,5922,304016,2,0,24,121991,4,916
2,2,2,12,2,5923,304020,1,0,24,121995,6,21
2,2,2,6,2,5924,304021,1,0,12,121996,3,468
1,1,1,20,2,5925,304023,1,0,20,121998,20,1726
1,1,1,8,2,5926,304024,1,0,8,121999,8,718
1,1,1,6,2,5927,304025,1,0,6,122000,3,517
2.83,2,4,80,2,5928,304026,2,0,226.27,122001,10,6877
2,2,2,16,2,5929,304027,1,0,32,122002,4,802
1.41,1,1,98,2,5930,304029,1,0,138.59,122004,49,1416
1,1,1,6,2,5931,304033,1,0,6,122008,3,6
1.41,1,2,24,2,5932,304035,2,0,33.94,122009,12,700
3.74,2,7,192,2,5933,304036,4,0.07,718.4,122010,24,4353
1,1,1,36,2,5934,304038,1,0,36,122013,18,571
2.45,1,3,63,2,5935,304040,3,0,154.32,122015,21,3806
2.24,1,5,174,1,5936,304042,5,0,389.08,123010,87,6126
1,1,1,10,2,5937,304044,1,0,10,122019,10,354
1,1,1,6,2,5938,304047,1,0,6,122023,3,531
2.45,1,6,270,1,5939,304052,6,0,661.36,122028,90,7100
2.45,2,3,192,2,5940,304062,2,0.17,470.3,122038,32,5264
2,2,2,12,2,5941,304067,1,0,24,122043,6,3433
2.45,2,3,192,2,5942,304070,2,0.17,470.3,122046,32,115
2,2,2,42,2,5943,304071,1,0,84,122047,14,302
1,1,1,95,2,5944,304077,1,0,95,122053,95,2511
2,1,2,24,2,5945,304079,2,0,48,122055,8,1412
1.41,1,1,30,2,5946,304080,1,0,42.43,122056,30,8
1,1,1,33,2,5947,304081,1,0,33,122057,33,983
1.41,1,2,184,1,5948,304090,2,0,260.22,122064,92,708
2,2,2,6,2,5949,304094,1,0,12,122069,3,2413
1.41,1,2,45,2,5950,304098,2,0,63.64,122073,15,1252
1,1,1,18,2,5951,304105,1,0,18,122081,9,1236
2,1,4,75,2,5952,304106,4,0,150,122082,15,2218
1,1,1,60,2,5953,304111,1,0,60,122087,30,16
1,1,1,4,2,5954,304112,1,0,4,122088,4,48
2,2,2,100,2,5955,304115,1,0,200,122092,25,13
1.41,1,2,90,2,5956,304118,2,0,127.28,122095,30,3116
2,1,2,50,2,5957,304119,2,0,100,122096,25,1467
2,2,2,48,2,5958,304122,1,0,96,122099,12,572
1.41,1,2,120,2,5959,304129,2,0,169.71,122107,30,3273
2,2,2,32,2,5960,304130,1,0,64,122108,16,8366
1,1,1,9,2,5961,304132,1,0,9,122110,9,2092
2,2,2,400,1,5962,304133,1,0,800,122111,100,253268
2,2,2,600,1,5963,304134,1,0,1200,122112,300,10493
2.45,2,3,44,2,5964,304143,2,0.17,107.78,122120,4,714
1,1,1,126,1,5965,304146,1,0,126,122123,63,2953
2,2,2,92,2,5966,304147,1,0,184,122124,46,9363
1,1,1,25,2,5967,304150,1,0,25,122130,25,1
2,1,2,36,2,5968,304156,2,0,72,122137,12,1040
2.83,2,4,126,2,5969,304157,2,0,356.38,122138,21,5762
1.41,1,2,60,2,5970,304159,2,0,84.85,122140,20,1210
1,1,1,10,2,5971,304160,1,0,10,122141,10,933
2,2,2,80,2,5972,304162,1,0,160,122143,20,1431
2.45,2,3,240,1,5973,304163,2,0.17,587.88,122144,48,4058
2.83,2,4,360,1,5974,304164,2,0,1018.23,122145,60,1248
1,1,1,10,2,5975,304167,1,0,10,122148,5,429
2,2,2,24,2,5976,304168,1,0,48,122149,6,1012
2.83,2,4,720,1,5977,304169,2,0,2036.47,122150,180,3782
3.46,2,6,640,1,5978,304172,4,0.17,2217.03,122153,320,6540
2,2,2,224,2,5979,304175,1,0,448,122158,56,8006
1.41,1,1,12,2,5980,304178,1,0,16.97,122162,6,645
1,1,1,10,2,5981,304179,1,0,10,122163,5,159
2,2,2,124,2,5982,304193,1,0,248,122188,31,1462
2,2,2,168,2,5983,304195,1,0,336,122190,42,3
1.41,1,1,28,2,5984,304201,1,0,39.6,122196,14,3560
2,2,2,120,2,5985,304202,1,0,240,122197,30,3005
2,2,2,100,2,5986,304203,1,0,200,122198,50,4291
1.41,1,2,9,2,5987,304205,2,0,12.73,122200,3,756
2,2,2,132,2,5988,304209,1,0,264,122206,33,2269
1.73,1,3,168,2,5989,304212,3,0,290.99,122208,28,2569
1.41,1,1,24,2,5990,304216,1,0,33.94,122212,12,1574
2.83,2,4,192,1,5991,304225,3,0.25,543.06,122221,48,3023
2.45,2,3,150,2,5992,304228,2,0.17,367.42,122224,30,5557
2.45,2,3,270,1,5993,304235,2,0.17,661.36,122232,54,1737
2.83,2,4,120,2,5994,304243,2,0,339.41,122241,20,4007
2,2,2,24,2,5995,304244,1,0,48,122243,6,1129
1.41,1,1,11,2,5996,304245,1,0,15.56,122244,11,779
1.41,1,2,200,1,5997,304248,2,0,282.84,122247,100,4043
1.41,1,2,105,2,5998,304249,2,0,148.49,122248,35,6
1,1,1,12,2,5999,304258,1,0,12,122256,12,1007
1,1,1,50,2,6000,304265,1,0,50,122264,25,1669
1,1,1,8,2,6001,304278,1,0,8,122277,4,516
1.41,1,2,24,2,6002,304281,2,0,33.94,122281,6,3
2,2,2,120,2,6003,304284,1,0,240,122284,30,2569
1,1,1,70,2,6004,304285,1,0,70,122285,35,1521
1,1,1,102,2,6005,304288,1,0,102,122288,51,1845
2,1,1,54,2,6006,304293,1,0,108,122294,18,1699
1,1,1,24,2,6007,304294,1,0,24,122296,12,176
2,2,2,48,2,6008,304295,1,0,96,122297,12,2456
1,1,1,14,2,6009,304299,1,0,14,122301,7,635
2,2,2,28,2,6010,304300,1,0,56,122302,7,8
1.41,1,1,14,2,6011,304302,1,0,19.8,122304,7,8
1.41,1,2,20,2,6012,304303,2,0,28.28,122305,10,883
2,2,2,16,2,6013,304309,1,0,32,122312,8,1188
1.41,1,2,80,2,6014,304318,2,0,113.14,122327,20,1134
1,1,1,27,2,6015,304320,1,0,27,122330,27,1096
2,2,2,68,2,6016,304323,1,0,136,122334,17,835
2,2,2,40,2,6017,304326,1,0,80,122337,20,5
2.83,2,4,56,2,6018,304331,2,0,158.39,122343,14,1
2,2,2,50,2,6019,304332,1,0,100,122344,25,1090
1.41,1,1,20,2,6020,304333,1,0,28.28,122345,10,810
1.41,1,2,36,2,6021,304335,2,0,50.91,122347,12,3398
1,1,1,32,2,6022,304343,1,0,32,122356,16,855
2,2,2,8,2,6023,304346,1,0,16,122360,4,3587
1,1,1,10,2,6024,304347,1,0,10,122361,10,5
1,1,1,25,2,6025,304349,1,0,25,122363,25,2648
1,1,1,15,2,6026,304353,1,0,15,122368,15,1344
1,1,1,18,2,6027,304358,1,0,18,122375,9,687
2,2,2,160,2,6028,304359,1,0,320,122376,40,3329
1.41,1,1,13,2,6029,304362,1,0,18.38,122379,13,1114
2,2,2,240,1,6030,304368,1,0,480,122385,120,1668
2,2,2,52,2,6031,304370,1,0,104,122387,26,2254
3.46,3,4,459,1,6032,304371,2,0.17,1590.02,122388,153,3987
1.41,1,1,11,2,6033,304378,1,0,15.56,122401,11,518
1,1,1,40,2,6034,304381,1,0,40,122404,20,2988
1,1,1,6,2,6035,304382,1,0,6,122405,3,459
1,1,1,58,2,6036,304383,1,0,58,122406,29,880
2,2,2,34,2,6037,304385,1,0,68,122408,17,1045
1,1,1,26,2,6038,304389,1,0,26,122412,13,461
2.45,1,6,150,1,6039,304393,6,0,367.42,122418,50,1277
2,2,2,100,2,6040,304395,1,0,200,122421,25,3843
1,1,1,162,1,6041,304398,1,0,162,122425,81,3955
1.41,1,2,60,2,6042,304400,2,0,84.85,122427,20,1581
1,1,1,42,2,6043,304408,1,0,42,122435,21,2532
1.41,1,1,14,2,6044,304410,1,0,19.8,122441,7,910
1,1,1,4,2,6045,304421,1,0,4,122455,4,6
2,2,2,50,2,6046,304423,1,0,100,122458,25,1212
3,2,3,66,2,6047,304426,2,0.17,198,122566,11,694
2,2,2,12,2,6048,304428,1,0,24,122463,6,302
3.16,2,5,155,2,6049,304433,4,0.3,490.15,122467,31,4312
1.41,1,2,12,2,6050,304443,2,0,16.97,122471,3,3766
1.41,1,2,72,2,6051,304445,2,0,101.82,122473,24,1764
2,2,2,30,2,6052,304450,1,0,60,122478,15,646
2.45,2,3,126,2,6053,304452,2,0.17,308.64,122480,21,148
1.41,1,2,12,2,6054,304454,2,0,16.97,122482,3,752
2,2,2,252,2,6055,304456,1,0,504,122484,42,2591
2,2,2,88,2,6056,304458,1,0,176,122486,22,3194
1,1,1,24,2,6057,304465,1,0,24,122493,12,736
1,1,1,34,2,6058,304466,1,0,34,122494,17,789
2,2,2,36,2,6059,304467,1,0,72,122495,9,1372
2.83,2,4,18,2,6060,304468,2,0,50.91,122496,3,1295
1.41,1,2,18,2,6061,304475,2,0,25.46,122503,6,1105
1.41,1,1,30,2,6062,304484,1,0,42.43,122515,30,434
1,1,1,20,2,6063,304490,1,0,20,122520,10,792
1,1,1,40,2,6064,304494,1,0,40,122525,40,1574
1,1,1,6,2,6065,304497,1,0,6,122529,3,244
1.41,1,1,24,2,6066,304499,1,0,33.94,122531,12,1250
2.45,2,3,125,2,6067,304505,2,0.17,306.19,122537,25,6807
2,2,2,48,2,6068,304510,1,0,96,122543,12,3841
2,2,2,42,2,6069,304513,1,0,84,122546,21,1174
2.83,2,4,48,2,6070,304515,2,0,135.76,122548,12,2373
2,2,2,40,2,6071,304517,1,0,80,122550,10,976
2,2,2,144,2,6072,304523,1,0,288,122556,36,2578
2,2,2,68,2,6073,304526,1,0,136,122559,17,2478
1,1,1,6,2,6074,304527,1,0,6,122560,3,567
1.41,1,1,18,2,6075,304528,1,0,25.46,122561,9,591
1,1,1,44,2,6076,304532,1,0,44,122564,22,986
1,1,1,20,2,6077,304542,1,0,20,122573,20,1196
3.46,2,6,300,2,6078,304544,5,0.33,1039.23,122575,50,11343
3.16,2,5,375,1,6079,304548,3,0.1,1185.85,122580,75,19304
1.41,1,2,300,1,6080,304550,2,0,424.26,122582,150,6222
2,2,2,348,1,6081,304554,1,0,696,122588,87,52691
2.45,2,3,70,2,6082,304555,2,0.17,171.46,122589,14,4018
2,2,2,36,2,6083,304558,1,0,72,122592,6,2467
1.41,1,2,180,2,6084,304563,2,0,254.56,122598,60,3902
1.41,1,1,10,2,6085,304567,1,0,14.14,122601,5,1
1,1,1,74,2,6086,304569,1,0,74,122604,74,2279
2,2,2,24,2,6087,304570,1,0,48,122606,6,977
2,2,2,80,2,6088,304571,1,0,160,122607,40,2560
2,2,2,112,2,6089,304572,1,0,224,122608,28,5
1,1,1,12,2,6090,304574,1,0,12,122611,4,1
1,1,1,26,2,6091,304576,1,0,26,122613,13,506
2.45,2,3,150,2,6092,304577,2,0.17,367.42,122614,30,3540
2,2,2,352,1,6093,304580,1,0,704,122617,88,10241
2.45,2,2,34,2,6094,304582,1,0,83.28,122619,17,2374
1.41,1,2,15,2,6095,304585,2,0,21.21,122622,5,967
2,2,2,104,2,6096,304586,1,0,208,122623,26,1880
1,1,1,26,2,6097,304592,1,0,26,122629,13,2109
3.16,2,5,240,1,6098,304595,4,0.3,758.95,122632,60,8278
1,1,1,86,2,6099,304599,1,0,86,122636,43,1028
1,1,1,52,2,6100,304600,1,0,52,122637,26,2072
2,2,2,156,2,6101,304601,1,0,312,122638,39,3277
2,2,2,36,2,6102,304602,1,0,72,122640,9,1483
1.41,1,1,69,2,6103,304607,1,0,97.58,122646,23,3
2,2,2,12,2,6104,304612,1,0,24,122651,3,238
1,1,1,83,1,6105,304615,1,0,83,122654,83,1592
1,1,1,66,2,6106,304617,1,0,66,122656,33,1600
2,2,2,12,2,6107,304625,1,0,24,122662,3,1769
1.41,1,2,8,2,6108,304626,2,0,11.31,122663,4,15
2,2,2,56,2,6109,304630,1,0,112,122667,14,1671
2,1,2,84,2,6110,304632,2,0,168,122669,28,3247
1,1,1,6,2,6111,304642,1,0,6,122679,3,1093
2,2,2,126,2,6112,304643,1,0,252,122680,63,4290
2.83,2,4,200,2,6113,304645,2,0,565.69,122682,40,5951
1,1,1,7,2,6114,304647,1,0,7,122684,7,1815
1,1,1,40,2,6115,304649,1,0,40,122686,20,1558
1.41,1,1,11,2,6116,304651,1,0,15.56,122689,11,699
2,2,2,12,2,6117,304656,1,0,24,122695,3,2660
1,1,1,10,2,6118,304657,1,0,10,122696,5,714
2.45,2,3,99,2,6119,304658,2,0.17,242.5,122697,33,2018
2,2,2,76,2,6120,304659,1,0,152,122698,19,2548
1.41,1,1,12,2,6121,304660,1,0,16.97,122699,6,962
2,2,2,60,2,6122,304662,1,0,120,122701,30,6675
1,1,1,18,2,6123,304668,1,0,18,122707,9,4
2,2,2,12,2,6124,304669,1,0,24,122708,3,1040
1.41,1,2,6,2,6125,304670,2,0,8.49,122709,3,771
2,2,2,42,2,6126,304674,1,0,84,122713,21,2647
1,1,1,24,2,6127,304681,1,0,24,122723,12,774
2.83,2,4,400,1,6128,304689,2,0,1131.37,122733,100,7323
2,2,2,26,2,6129,304697,1,0,52,122740,13,1245
1,1,1,96,2,6130,304705,1,0,96,122748,96,3059
1,1,1,42,2,6131,304712,1,0,42,122757,21,7
2.83,2,4,210,2,6132,304713,2,0,593.97,122758,35,5235
2,2,2,72,2,6133,304714,1,0,144,122759,18,1
1.41,1,1,10,2,6134,304717,1,0,14.14,122763,10,395
1,1,1,26,2,6135,304718,1,0,26,122764,13,1799
1,1,1,52,2,6136,304721,1,0,52,122768,52,3771
1,1,1,16,2,6137,304732,1,0,16,122780,8,376
2.45,2,3,99,2,6138,304733,2,0.17,242.5,122781,33,2788
2,2,2,64,2,6139,304736,1,0,128,122784,16,3863
1,1,1,11,2,6140,304738,1,0,11,122786,11,720
1,1,1,200,2,6141,304744,1,0,200,122792,100,6
2,1,2,8,2,6142,304756,2,0,16,122806,4,437
1.41,1,2,615,1,6143,304761,2,0,869.74,122811,205,4978
1,1,1,27,2,6144,304770,1,0,27,122820,27,1023
2,2,2,16,2,6145,304775,1,0,32,122825,4,902
2,2,2,30,2,6146,304779,1,0,60,122829,5,24
3.46,2,6,120,2,6147,304789,3,0,415.69,122849,10,4151
2,2,2,32,2,6148,304796,1,0,64,122857,16,2076
2,2,2,40,2,6149,304797,1,0,80,122858,10,2036
2.45,2,3,250,2,6150,304798,2,0.17,612.37,122859,50,5670
1,1,1,65,2,6151,304799,1,0,65,122860,65,1848
1,1,1,6,2,6152,304801,1,0,6,122862,3,115
2,1,2,39,2,6153,304805,2,0,78,122868,13,1191
2,2,2,44,2,6154,304806,1,0,88,122869,22,63878
1,1,1,41,2,6155,304809,1,0,41,122872,41,2061
2.83,2,4,270,2,6156,304822,2,0,763.68,122885,45,6286
1,1,1,13,2,6157,304826,1,0,13,122889,13,1713
2,2,2,34,2,6158,304830,1,0,68,122896,17,1157
2,2,2,48,2,6159,304838,1,0,96,122904,12,1478
2,2,2,68,2,6160,304839,1,0,136,122905,34,6565
1,1,1,17,2,6161,304842,1,0,17,122908,17,490
1,1,1,40,2,6162,304844,1,0,40,122910,40,2005
2.83,2,4,110,2,6163,304845,2,0,311.13,122911,55,6867
2,2,2,24,2,6164,304847,1,0,48,122914,12,1087
1,1,1,52,2,6165,304856,1,0,52,122934,26,1133
1.41,1,2,9,2,6166,304858,2,0,12.73,122936,3,358
2,2,2,16,2,6167,304860,1,0,32,122939,4,1199
3.16,2,5,180,2,6168,304862,4,0.3,569.21,122941,36,6703
1,1,1,10,2,6169,304871,1,0,10,122950,5,521
2,2,2,36,2,6170,304872,1,0,72,122951,18,1535
2,2,2,16,2,6171,304878,1,0,32,122957,4,879
2.45,2,3,80,2,6172,304881,2,0.17,195.96,122962,16,2159
2,2,2,96,2,6173,304882,1,0,192,122963,24,4992
1,1,1,100,2,6174,304893,1,0,100,122972,100,2275
1,1,1,12,2,6175,304895,1,0,12,122975,6,499
1.41,1,1,40,2,6176,304907,1,0,56.57,122987,40,1013
1.41,1,1,4,2,6177,304909,1,0,5.66,122989,4,1
2,2,2,74,2,6178,304917,1,0,148,122997,37,2730
2,2,2,200,1,6179,304918,1,0,400,122998,100,9360
1,1,1,30,2,6180,304920,1,0,30,123000,30,1552
3,2,3,15,2,6181,304928,2,0.17,45,123011,5,1
2.83,2,4,268,2,6182,304936,2,0,758.02,123015,67,2
3.16,2,5,76,2,6183,304944,3,0.1,240.33,123028,19,3411
1,1,1,160,1,6184,304954,1,0,160,123040,80,3224
1,1,1,40,2,6185,304955,1,0,40,123041,20,1192
2,2,2,68,2,6186,304960,1,0,136,123048,17,2142
1,1,1,3,2,6187,304961,1,0,3,123049,3,585
1,1,1,8,2,6188,304970,1,0,8,123059,8,1203
1,1,1,50,2,6189,304976,1,0,50,123068,25,1
1,1,1,24,2,6190,304977,1,0,24,123069,12,569
1,1,1,10,2,6191,304978,1,0,10,123071,5,510
2,2,2,40,2,6192,304992,1,0,80,123087,10,862
2,2,2,30,2,6193,304993,1,0,60,123088,15,270
2.45,2,3,120,2,6194,304995,2,0.17,293.94,123091,24,441
2.83,2,4,92,2,6195,304998,3,0.25,260.22,123095,23,4059
1,1,1,8,2,6196,305003,1,0,8,123102,4,2458
2.45,2,3,51,2,6197,305005,2,0.17,124.92,123104,17,5299
2,2,2,27,2,6198,305006,1,0,54,123105,9,1838
1,1,1,11,2,6199,305008,1,0,11,123107,11,1506
2,2,2,40,2,6200,305009,1,0,80,123108,10,894
2,2,2,30,2,6201,305010,1,0,60,123109,15,1087
1,1,1,60,2,6202,305011,1,0,60,123110,30,2732
2.45,2,3,57,2,6203,305013,2,0.17,139.62,123112,19,2467
2,2,2,3,2,6204,305015,1,0,6,123114,3,496
1,1,1,6,2,6205,305016,1,0,6,123115,6,653
1,1,1,50,2,6206,305022,1,0,50,123121,50,743
2.45,2,3,125,2,6207,305023,2,0.17,306.19,123122,25,3974
1,1,1,4,2,6208,305024,1,0,4,123123,4,779
2,2,2,104,2,6209,305033,1,0,208,123130,26,1364
1,1,1,72,2,6210,305034,1,0,72,123131,24,1226
1,1,1,12,2,6211,305035,1,0,12,123132,6,1343
2,2,2,64,2,6212,305040,1,0,128,123137,16,2437
1,1,1,16,2,6213,305042,1,0,16,123139,16,411
2,2,2,12,2,6214,305047,1,0,24,123144,6,2204
1,1,1,6,2,6215,305048,1,0,6,123145,3,529
2,2,2,12,2,6216,305052,1,0,24,123150,3,1
1,1,1,22,2,6217,305053,1,0,22,123151,11,828
1,1,1,50,2,6218,305057,1,0,50,123156,25,993
2.83,2,4,84,2,6219,305062,2,0,237.59,123163,21,7410
2,2,2,12,2,6220,305063,1,0,24,123164,6,403
2,2,2,24,2,6221,305065,1,0,48,123166,6,1515
1,1,1,28,2,6222,305066,1,0,28,123167,28,2484
2,2,2,36,2,6223,305068,1,0,72,123169,6,578
1,1,1,24,2,6224,305070,1,0,24,123172,12,683
2,2,2,28,2,6225,305071,1,0,56,123173,7,1053
1,1,1,6,2,6226,305073,1,0,6,123175,6,5
2,2,2,48,2,6227,305074,1,0,96,123176,12,1501
2,2,2,12,2,6228,305075,1,0,24,123177,6,812
1,1,1,22,2,6229,305076,1,0,22,123178,11,1249
2.83,2,4,40,2,6230,305077,3,0.25,113.14,123179,20,2265
2.45,2,3,70,2,6231,305078,2,0.17,171.46,123180,14,4809
2,2,2,18,2,6232,305079,1,0,36,123181,6,421
2,2,2,20,2,6233,305081,1,0,40,123183,10,1203
2.45,2,3,240,2,6234,305082,2,0.17,587.88,123184,48,1496
2,2,2,16,2,6235,305084,1,0,32,123186,16,3718
2,2,2,48,2,6236,305085,1,0,96,123187,12,1390
1,1,1,16,2,6237,305087,1,0,16,123189,8,426
1,1,1,34,2,6238,305092,1,0,34,123195,17,2488
1.41,1,1,12,2,6239,305093,1,0,16.97,123196,4,490
1,1,1,22,2,6240,305096,1,0,22,123200,11,1328
1.41,1,2,9,2,6241,305098,2,0,12.73,123202,3,1
1.41,1,2,24,2,6242,305100,2,0,33.94,123204,12,911
2.45,2,3,120,2,6243,305101,2,0.17,293.94,123205,30,3467
2,2,2,80,2,6244,305104,1,0,160,123208,20,3851
2.83,2,4,128,2,6245,305106,3,0.25,362.04,123210,32,5
2.45,2,3,21,2,6246,305111,2,0.17,51.44,123216,7,935
2,2,2,12,2,6247,305112,1,0,24,123217,3,1289
2.83,2,4,96,2,6248,305113,2,0,271.53,123218,16,269
2.45,2,3,32,2,6249,305114,2,0.17,78.38,123219,8,1789
2,2,2,36,2,6250,305121,1,0,72,123228,18,846
2.45,2,3,300,1,6251,305122,2,0.17,734.85,123229,100,1858
1.41,1,1,90,2,6252,305123,1,0,127.28,123230,30,3109
2.83,2,4,343,2,6253,305126,2,0,970.15,123233,49,7455
2.83,2,4,224,2,6254,305129,2,0,633.57,123236,56,6639
2,2,2,24,2,6255,305132,1,0,48,123240,12,4192
1,1,1,6,2,6256,305134,1,0,6,123242,3,258
1.41,1,2,50,2,6257,305135,2,0,70.71,123243,25,1
1.41,1,2,102,2,6258,305138,2,0,144.25,123246,51,6
1,1,1,312,1,6259,305140,1,0,312,123248,156,3666
1,1,1,6,2,6260,305142,1,0,6,123250,3,193
1.41,1,1,16,2,6261,305144,1,0,22.63,123252,8,291
1.41,1,2,6,2,6262,305146,2,0,8.49,123254,3,784
2,2,2,60,2,6263,305149,1,0,120,123262,15,474
